,Weight_in_gms,Cost_of_the_Product,Discount_offered,Warehouse_block_D,Warehouse_block_B,Warehouse_block_A,Product_importance,Prior_purchases,Mode_of_Shipment,Customer_care_calls,Gender,Target
7008,0.5479912344777209,0.46728971962616817,0.03333333333333334,1.0,0.0,0.0,0.5,0.0,1.0,0.4,1.0,0
10277,0.48400292184075966,0.5747663551401868,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.2,0.0,1
317,0.2004382761139518,0.8271028037383178,0.49999999999999994,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,0.0,1
10181,0.021183345507669843,0.7990654205607476,0.13333333333333333,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,1
6051,0.07713659605551498,0.32242990654205606,0.08333333333333334,0.0,1.0,0.0,0.5,0.6666666666666667,1.0,0.8,0.0,1
5250,0.006574141709276837,0.911214953271028,0.1,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,0.0,0
798,0.2590211833455076,0.4112149532710281,0.3,1.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.4,0.0,1
9732,0.5195032870708547,0.7289719626168224,0.11666666666666667,1.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.2,0.0,1
6814,0.13922571219868515,0.9392523364485982,0.016666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,1.0,0
6189,0.4756756756756757,0.8317757009345793,0.03333333333333334,0.0,1.0,0.0,0.5,0.0,1.0,0.4,0.0,0
5366,0.6219138056975895,0.3271028037383178,0.15,0.0,0.0,1.0,0.5,0.0,1.0,0.2,0.0,0
1532,0.01694667640613587,0.3271028037383178,0.49999999999999994,0.0,0.0,1.0,0.0,0.16666666666666669,1.0,0.2,0.0,1
7896,0.7178962746530314,0.6822429906542057,0.11666666666666667,1.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.2,0.0,1
610,0.028780131482834176,0.17757009345794394,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,1
3718,0.7289992695398101,0.4532710280373832,0.15,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.2,0.0,1
8359,0.1174579985390796,0.7429906542056074,0.11666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0,0
81,0.11073776479181882,0.16822429906542058,0.2833333333333333,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.0,1.0,1
5358,0.6634039444850256,0.24766355140186913,0.03333333333333334,1.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.4,0.0,0
8185,0.4936449963476991,0.7196261682242991,0.05,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0
6116,0.6315558802045288,0.5794392523364486,0.13333333333333333,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,0
2389,0.10007304601899195,0.29439252336448596,0.26666666666666666,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1
2323,0.05945945945945946,0.31775700934579443,0.06666666666666667,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.2,1.0,1
5122,0.5931336742147553,0.3738317757009346,0.08333333333333334,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0
9274,0.6606281957633309,0.602803738317757,0.15,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.0,1
7999,0.02293644996347699,0.40654205607476634,0.016666666666666666,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.2,0.0,1
6208,0.6384222059897735,0.7570093457943924,0.15,0.0,0.0,0.0,0.5,0.0,1.0,0.6000000000000001,0.0,1
4924,0.52899926953981,0.46728971962616817,0.1,0.0,0.0,0.0,0.0,0.49999999999999994,0.5,0.4,0.0,0
7519,0.4518626734842951,0.2757009345794392,0.016666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.4,0.0,1
1332,0.3586559532505479,0.8084112149532711,0.9833333333333333,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,1
8874,0.04485025566106646,0.7289719626168224,0.05,1.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,1.0,0
31,0.34185536888239587,0.7523364485981309,0.9999999999999999,0.0,0.0,0.0,0.5,0.0,1.0,0.6000000000000001,0.0,1
4247,0.5075237399561724,0.3037383177570093,0.016666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.2,1.0,0
10994,0.07845142439737035,0.7289719626168224,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,1.0,0.4,0.0,1
156,0.2176771365960555,0.836448598130841,0.6666666666666666,1.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.8,1.0,1
9505,0.5763330898466034,0.35046728971962615,0.1,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,0
9107,0.5649379108838568,0.46728971962616817,0.05,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,1.0,1
8687,0.7184806428049672,0.3738317757009346,0.03333333333333334,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,1.0,0
6638,0.5344046749452155,0.48130841121495327,0.15,0.0,0.0,1.0,1.0,0.0,1.0,0.2,1.0,0
10479,0.03579254930606282,0.8411214953271028,0.016666666666666666,0.0,1.0,0.0,0.5,0.49999999999999994,1.0,0.4,0.0,0
3435,0.649963476990504,0.5654205607476636,0.13333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0
10562,0.5048940832724617,0.4392523364485982,0.1,0.0,0.0,1.0,0.0,0.49999999999999994,0.0,0.2,0.0,0
5925,0.4489408327246165,0.8598130841121495,0.13333333333333333,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.8,1.0,1
8314,0.017092768444119805,0.8644859813084113,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,0.0,1
1255,0.39751643535427317,0.46728971962616817,0.25,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
5759,0.04718772826880935,0.8037383177570093,0.016666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.8,0.0,0
8641,0.04222059897735572,0.7710280373831776,0.15,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8,1.0,1
10279,0.5402483564645727,0.33644859813084116,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,1
1337,0.09145361577794009,0.32242990654205606,0.1,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,0.0,1
10546,0.5428780131482834,0.5280373831775701,0.1,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,1.0,1
3388,0.5890430971512053,0.39252336448598135,0.016666666666666666,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.0,1.0,1
4069,0.5731190650109569,0.8177570093457943,0.06666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
6891,0.00847333820306792,0.6495327102803737,0.08333333333333334,0.0,1.0,0.0,1.0,0.49999999999999994,1.0,0.6000000000000001,0.0,1
7782,0.5010956902848794,0.46728971962616817,0.13333333333333333,1.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.2,1.0,0
7353,0.5650840029218408,0.7523364485981309,0.1,0.0,1.0,0.0,0.5,0.0,1.0,0.4,1.0,0
6970,0.5953250547845143,0.514018691588785,0.13333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.4,1.0,1
7107,0.021913805697589467,0.9953271028037384,0.05,0.0,1.0,0.0,0.5,0.3333333333333333,0.5,1.0,0.0,0
6037,0.1114682249817385,0.9205607476635514,0.05,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.8,0.0,1
10141,0.11512052593133673,0.7803738317757009,0.15,0.0,0.0,0.0,1.0,0.49999999999999994,0.0,0.6000000000000001,1.0,1
6083,0.562600438276114,0.7710280373831776,0.08333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6000000000000001,0.0,0
649,0.09262235208181155,0.30841121495327106,0.8833333333333333,0.0,0.0,0.0,0.5,0.0,1.0,0.6000000000000001,0.0,1
8782,0.6943754565376187,0.8271028037383178,0.11666666666666667,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.2,1.0,1
3455,0.5233016800584368,0.514018691588785,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6000000000000001,0.0,0
10165,0.5680058436815194,0.8878504672897195,0.05,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,0.0,0
4821,0.03506208911614317,0.8644859813084113,0.11666666666666667,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,1
9924,0.08458728999269538,0.7990654205607476,0.15,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,0
10935,0.10051132213294375,0.6214953271028038,0.06666666666666667,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.4,0.0,0
2583,0.16493791088385681,0.602803738317757,0.9833333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,0.5,0.6000000000000001,0.0,1
1348,0.2319941563184806,0.7336448598130841,0.7,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.0,1
3088,0.29057706355003654,0.5700934579439253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1
10995,0.03593864134404676,0.6355140186915887,0.08333333333333334,0.0,1.0,0.0,1.0,0.49999999999999994,1.0,0.4,0.0,0
6985,0.6753834915997078,0.3878504672897196,0.03333333333333334,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,0.0,0
3890,0.7157048940832724,0.5046728971962616,0.05,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
6044,0.08604821037253468,0.7943925233644858,0.06666666666666667,0.0,0.0,1.0,0.0,0.49999999999999994,0.0,0.4,0.0,0
5723,0.07216946676406136,0.6401869158878505,0.08333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.4,0.0,0
9634,0.00525931336742147,0.9018691588785047,0.03333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,0.0,1
7011,0.5344046749452155,0.47663551401869153,0.06666666666666667,0.0,1.0,0.0,1.0,0.6666666666666667,1.0,0.4,1.0,0
4930,0.5138056975894814,0.7850467289719626,0.0,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.0,1.0,0
10972,0.11117604090577063,0.7149532710280374,0.15,0.0,0.0,0.0,0.5,0.49999999999999994,0.0,0.4,0.0,1
3459,0.48502556610664715,0.39252336448598135,0.11666666666666667,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1
4348,0.5250547845142439,0.2009345794392523,0.11666666666666667,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.2,1.0,0
7029,0.49393718042366686,0.29439252336448596,0.06666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.0,0
8672,0.7111760409057706,0.5981308411214953,0.11666666666666667,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,1.0,0
679,0.19152666179693204,0.49532710280373826,0.85,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,1
7111,0.09627465303140978,0.8037383177570093,0.15,0.0,0.0,0.0,1.0,0.49999999999999994,0.5,0.6000000000000001,0.0,0
9733,0.47392257121986847,0.7242990654205607,0.016666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.6000000000000001,1.0,1
1505,0.36771365960555147,0.6214953271028038,0.5166666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.4,0.0,1
1929,0.27479912344777213,0.4532710280373832,0.2,0.0,1.0,0.0,1.0,0.49999999999999994,0.0,0.0,0.0,1
1717,0.026734842951059157,0.023364485981308414,0.9166666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1
6862,0.04411979547114683,0.9906542056074766,0.05,0.0,0.0,0.0,1.0,0.49999999999999994,0.0,0.8,1.0,0
3616,0.5022644265887509,0.2149532710280374,0.1,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,0
2303,0.3265157048940832,0.397196261682243,0.85,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.0,1
10838,0.6426588750913075,0.2289719626168224,0.0,0.0,0.0,1.0,1.0,0.16666666666666669,0.0,0.4,1.0,0
4346,0.5891891891891892,0.8598130841121495,0.03333333333333334,0.0,0.0,1.0,0.5,0.49999999999999994,1.0,0.4,0.0,0
1779,0.07450693937180422,0.3411214953271028,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.2,1.0,1
7248,0.6473338203067933,0.3598130841121495,0.13333333333333333,1.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.6000000000000001,1.0,0
5439,0.6397370343316289,0.47663551401869153,0.08333333333333334,0.0,1.0,0.0,1.0,0.6666666666666667,1.0,0.4,0.0,0
3954,0.7006574141709276,0.8084112149532711,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.2,1.0,0
1128,0.03053323593864135,0.2289719626168224,0.5666666666666667,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.4,0.0,1
9666,0.05770635500365229,0.7476635514018691,0.016666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0
2951,0.10241051862673484,0.32242990654205606,0.1,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
3833,0.7094229364499635,0.5467289719626168,0.016666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.4,1.0,1
6297,0.007450693937180425,0.9205607476635514,0.1,0.0,1.0,0.0,1.0,0.49999999999999994,0.0,0.8,0.0,0
4847,0.5637691745799854,0.023364485981308414,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0
6692,0.550036523009496,0.4392523364485982,0.1,0.0,0.0,1.0,1.0,0.16666666666666669,0.5,0.4,1.0,0
8302,0.5360116873630387,0.28971962616822433,0.15,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,1
6218,0.1008035062089116,0.9813084112149532,0.11666666666666667,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.8,0.0,1
2150,0.15734112490869248,0.5514018691588785,0.9333333333333332,0.0,0.0,1.0,0.5,0.0,1.0,0.4,1.0,1
2799,0.3136596055514974,0.5934579439252335,0.4,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.4,0.0,1
2984,0.112490869247626,0.8271028037383178,0.08333333333333334,0.0,0.0,1.0,0.5,0.6666666666666667,1.0,0.2,1.0,1
8966,0.5780861943024105,0.7570093457943924,0.15,0.0,0.0,1.0,0.0,0.16666666666666669,1.0,0.4,1.0,1
7798,0.6927684441197954,0.3411214953271028,0.06666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.4,1.0,0
10654,0.5858290723155588,0.7242990654205607,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.6000000000000001,1.0,1
10600,0.45916727538349156,0.6728971962616822,0.06666666666666667,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.6000000000000001,0.0,0
5284,0.12739225712198685,0.9766355140186916,0.08333333333333334,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0
5394,0.5966398831263696,0.7757009345794391,0.05,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,0
5267,0.12315558802045287,0.9579439252336449,0.03333333333333334,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.8,1.0,1
8979,0.4517165814463112,0.7897196261682243,0.15,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
2297,0.39561723886048206,0.8644859813084113,0.9166666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6000000000000001,1.0,1
3420,0.5818845872899927,0.616822429906542,0.08333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,1
480,0.046165084002921825,0.33644859813084116,0.2,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,1
9912,0.1398100803506209,0.8037383177570093,0.15,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8,1.0,0
9916,0.09452154857560263,0.9439252336448597,0.016666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,0
2277,0.177063550036523,0.7850467289719626,0.6333333333333333,0.0,1.0,0.0,0.5,0.16666666666666669,1.0,0.4,0.0,1
10109,0.4428049671292914,0.5607476635514018,0.13333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.0,1.0,1
10678,0.6223520818115412,0.677570093457944,0.08333333333333334,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.2,0.0,0
8066,0.5570489408327246,0.7476635514018691,0.08333333333333334,0.0,0.0,1.0,0.5,0.3333333333333333,0.5,0.2,1.0,1
5070,0.4575602629656683,0.7523364485981309,0.1,1.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.6000000000000001,1.0,0
6020,0.08853177501826151,0.9532710280373832,0.1,0.0,0.0,1.0,1.0,0.3333333333333333,0.5,0.8,0.0,0
1305,0.2850255661066472,0.4532710280373832,0.11666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8,1.0,1
2563,0.12198685171658144,0.28037383177570097,0.5333333333333333,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,0.0,1
4156,0.723009495982469,0.8130841121495326,0.06666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.6000000000000001,0.0,1
9582,0.5329437545653762,0.4112149532710281,0.13333333333333333,1.0,0.0,0.0,1.0,0.0,0.5,0.6000000000000001,1.0,1
5718,0.4756756756756757,0.6542056074766355,0.05,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
861,0.07830533235938641,0.2429906542056075,0.95,0.0,1.0,0.0,0.5,0.0,1.0,0.2,0.0,1
2059,0.2531775018261505,0.7897196261682243,0.5333333333333333,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.6000000000000001,0.0,1
107,0.1536888239590942,0.5607476635514018,0.4166666666666667,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.4,1.0,1
4152,0.6612125639152666,0.2990654205607477,0.15,1.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.6000000000000001,1.0,0
10997,0.03053323593864135,0.5934579439252335,0.016666666666666666,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,0.6000000000000001,1.0,0
1672,0.27363038714390064,0.7663551401869159,0.85,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
844,0.14258582907231557,0.2009345794392523,0.85,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.4,0.0,1
493,0.1810080350620891,0.6074766355140188,0.7666666666666666,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,1.0,1
5552,0.47509130752373996,0.21962616822429903,0.08333333333333334,0.0,0.0,1.0,0.5,0.0,1.0,0.2,0.0,0
3134,0.7180423666910153,0.49065420560747663,0.05,0.0,0.0,1.0,0.5,0.0,0.5,0.8,1.0,1
4451,0.5737034331628926,0.33644859813084116,0.03333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.6000000000000001,0.0,0
9319,0.4575602629656683,0.43457943925233644,0.06666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.4,1.0,0
5020,0.13498904309715118,0.9158878504672897,0.11666666666666667,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,0
10243,0.5634769905040176,0.4719626168224299,0.05,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,0.0,1
6818,0.08444119795471147,0.5934579439252335,0.08333333333333334,0.0,0.0,1.0,1.0,0.49999999999999994,1.0,0.4,0.0,1
378,0.04105186267348429,0.26168224299065423,0.7,1.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
8353,0.002483564645726799,0.822429906542056,0.016666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.8,0.0,0
7229,0.5899196493791088,0.2570093457943925,0.03333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.2,1.0,0
6267,0.11731190650109566,0.6121495327102803,0.016666666666666666,0.0,1.0,0.0,0.5,0.49999999999999994,1.0,0.4,0.0,1
2500,0.23681519357195033,0.5280373831775701,0.9666666666666666,0.0,0.0,0.0,0.5,0.6666666666666667,1.0,0.4,0.0,1
9726,0.49306062819576335,0.35046728971962615,0.13333333333333333,1.0,0.0,0.0,1.0,0.49999999999999994,0.0,0.8,1.0,1
10777,0.01650840029218406,0.7803738317757009,0.0,0.0,0.0,0.0,1.0,0.49999999999999994,1.0,0.6000000000000001,0.0,1
1618,0.4252739225712199,0.5,0.5833333333333333,0.0,0.0,0.0,0.5,0.49999999999999994,0.5,0.4,1.0,1
4621,0.7221329437545654,0.24766355140186913,0.03333333333333334,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,0.0,1
3731,0.5155588020452885,0.49065420560747663,0.15,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,0.0,1
5836,0.5335281227173119,0.33644859813084116,0.03333333333333334,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,1
10323,0.5656683710737764,0.37850467289719625,0.016666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.6000000000000001,0.0,0
7257,0.5805697589481373,0.6682242990654205,0.11666666666666667,0.0,1.0,0.0,1.0,0.16666666666666669,0.0,0.6000000000000001,1.0,0
9650,0.4689554419284149,0.0981308411214954,0.05,0.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.8,0.0,0
7834,0.5649379108838568,0.6448598130841122,0.13333333333333333,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,0.0,1
9242,0.6118334550766983,0.40654205607476634,0.03333333333333334,0.0,0.0,1.0,0.5,0.0,1.0,0.2,0.0,0
5591,0.6913075237399562,0.49065420560747663,0.06666666666666667,0.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.0,1.0,1
8062,0.5545653761869979,0.49065420560747663,0.03333333333333334,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.4,0.0,0
9323,0.6398831263696129,0.7757009345794391,0.08333333333333334,0.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.4,1.0,0
326,0.0856099342585829,0.3598130841121495,0.85,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,1.0,1
7246,0.7037253469685902,0.42056074766355145,0.03333333333333334,0.0,0.0,0.0,1.0,0.0,0.5,0.2,1.0,0
8723,0.7113221329437546,0.7429906542056074,0.06666666666666667,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.6000000000000001,0.0,0
7684,0.5671292914536158,0.7897196261682243,0.1,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.6000000000000001,0.0,0
749,0.2663257852447042,0.4158878504672897,0.26666666666666666,0.0,0.0,0.0,1.0,0.16666666666666669,1.0,0.4,1.0,1
2699,0.010956902848794747,0.3878504672897196,0.48333333333333334,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.4,0.0,1
7914,0.587289992695398,0.3130841121495327,0.06666666666666667,1.0,0.0,0.0,0.5,0.0,1.0,0.2,0.0,0
49,0.16727538349159968,0.5607476635514018,0.6499999999999999,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,1
4738,0.44747991234477724,0.6915887850467289,0.15,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1
6415,0.5989773557341125,0.5700934579439253,0.11666666666666667,0.0,0.0,0.0,1.0,0.6666666666666667,0.5,0.4,1.0,1
5109,0.48911614317019725,0.3130841121495327,0.08333333333333334,0.0,1.0,0.0,0.5,0.6666666666666667,1.0,0.6000000000000001,1.0,0
874,0.43155588020452884,0.514018691588785,0.48333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1
9438,0.14214755295836376,0.5093457943925234,0.15,1.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.8,0.0,1
7907,0.443681519357195,0.7242990654205607,0.1,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.2,0.0,0
9533,0.48429510591672753,0.7009345794392524,0.03333333333333334,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.2,0.0,0
9508,0.6568298027757488,0.19158878504672894,0.03333333333333334,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.2,1.0,1
3203,0.47932797662527393,0.5934579439252335,0.06666666666666667,0.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.4,1.0,0
3733,0.5120525931336742,0.616822429906542,0.08333333333333334,0.0,0.0,0.0,0.5,0.49999999999999994,1.0,0.6000000000000001,0.0,0
4357,0.6084733382030679,0.49065420560747663,0.05,0.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.6000000000000001,1.0,1
2348,0.4102264426588751,0.40654205607476634,0.7166666666666666,0.0,0.0,1.0,1.0,0.16666666666666669,1.0,0.2,0.0,1
424,0.41081081081081083,0.5,0.5499999999999999,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.4,1.0,1
7624,0.4496712929145361,0.5327102803738317,0.016666666666666666,0.0,0.0,0.0,0.5,0.0,1.0,0.6000000000000001,1.0,1
5868,0.6878013148283418,0.2289719626168224,0.0,1.0,0.0,0.0,1.0,0.16666666666666669,0.5,0.2,1.0,0
5672,0.5465303140978817,0.25233644859813087,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.2,1.0,0
9820,0.6797662527392258,0.3037383177570093,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1
812,0.20321402483564646,0.4439252336448598,0.3,0.0,0.0,1.0,0.5,0.16666666666666669,0.5,0.4,0.0,1
8289,0.6870708546384222,0.4158878504672897,0.13333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.2,1.0,0
94,0.19605551497443388,0.5467289719626168,0.5666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.4,0.0,1
5622,0.6147552958363769,0.7943925233644858,0.06666666666666667,1.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.4,0.0,0
4656,0.6534696859021183,0.4158878504672897,0.1,1.0,0.0,0.0,1.0,0.16666666666666669,0.0,0.2,1.0,1
1249,0.20642804967129288,0.7056074766355139,0.13333333333333333,0.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.4,0.0,1
4463,0.6279035792549306,0.26168224299065423,0.05,0.0,0.0,0.0,0.5,0.16666666666666669,1.0,0.4,1.0,0
8378,0.6543462381300219,0.8037383177570093,0.11666666666666667,0.0,0.0,1.0,0.5,0.16666666666666669,1.0,0.6000000000000001,0.0,0
8360,0.09700511322132943,0.6869158878504672,0.016666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.8,1.0,1
9672,0.14141709276844414,0.9345794392523364,0.1,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.8,1.0,0
5247,0.6035062089116143,0.2990654205607477,0.05,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.2,0.0,0
9109,0.6559532505478451,0.630841121495327,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.0,1
4533,0.5450693937180424,0.2710280373831776,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.8,1.0,0
3662,0.537618699780862,0.822429906542056,0.06666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,1
10154,0.5237399561723886,0.6588785046728972,0.08333333333333334,0.0,0.0,1.0,1.0,0.49999999999999994,0.0,0.4,0.0,0
9840,0.72081811541271,0.5420560747663551,0.08333333333333334,1.0,0.0,0.0,0.5,0.16666666666666669,0.5,0.2,1.0,1
